gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct
GAPDH,55.71452,1.4991481,0.0,0.0,0.9969662495259765,0.9860594795539034,0.010906769972073072
SSR4,55.475487,1.8373495,0.0,0.0,0.9827455441789913,0.8596654275092936,0.12308011666969765
FTL,54.930943,1.3611708,0.0,0.0,1.0,0.9986059479553904,0.0013940520446096283
PHPT1,54.75496,2.0817187,0.0,0.0,0.9681456200227532,0.6993494423791822,0.268796177643571
CTHRC1,54.704704,3.918136,0.0,0.0,0.9156238149412211,0.33224907063197023,0.583374744309251
CPXM1,54.5702,3.390469,0.0,0.0,0.9063329541145241,0.2699814126394052,0.6363515414751189
LGALS1,54.476105,1.7198373,0.0,0.0,0.9986727341676147,0.9930297397769516,0.00564299439066307
TMSB10,54.090073,1.1907578,0.0,0.0,0.9992415623814941,0.9972118959107806,0.0020296664707134537
PRDX5,54.089493,1.9224452,0.0,0.0,0.9717481987106561,0.7802044609665427,0.19154373774411337
MGST3,53.892555,1.5686027,0.0,0.0,0.9888130451270383,0.9200743494423792,0.06873869568465907
POSTN,53.850025,4.4592032,0.0,0.0,0.9355328024270004,0.5520446096654275,0.383488192761573
MFAP2,53.571938,2.4713383,0.0,0.0,0.9493742889647326,0.5771375464684015,0.3722367424963311
BGN,53.250053,2.51435,0.0,0.0,0.9738339021615472,0.7518587360594795,0.2219751661020677
