source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,condition
Myeloid,Myeloid,VIM,CD44,1.851773,0.0,2.3368435,0.05600901523513899,0.07187070891163172,0.03291858,0.9534957,1.0,0.014478732838150082,Keloid
Myeloid,Keratinocyte,TGFB1,ITGB5,0.1865221,0.0,0.033380967,0.04098633409649468,-0.01661739403420892,0.034924783,0.7101895,1.0,0.015223246086738699,Keloid
Fibroblast,Fibroblast,CD99,CD81,1.8165953,0.0,3.2596152,0.6786117683342289,1.2836223038880028,0.097327285,0.9603419,0.07762764502292402,0.015692189773947297,Keloid
Fibroblast,Endothelial,TIMP1,CD63,1.8127264,0.0,2.9729555,0.36601611513092575,0.5630758398143685,0.05255896,0.95855135,0.4605604704595688,0.01594056453900962,Keloid
Pericyte_SMC,Fibroblast,APOE,LRP1,1.810887,0.0,2.3324146,0.8257031470656563,1.596173998180681,0.19792008,0.9534536,0.03502618505346641,0.01644297858243639,Keloid
Myeloid,Pericyte_SMC,VIM,CD44,1.808176,0.25,2.0842545,0.015934323982522612,-0.06997604625329124,0.029360415,0.95089275,1.0,0.016697017779148476,Keloid
T_cell,T_cell,HLA-B,CD3D,1.805228,0.0,2.8150992,0.9697146247858276,1.9799628730061574,0.21426445,0.95745385,0.017851656945450954,0.016952943224726885,Keloid
T_cell,Keratinocyte,VIM,CD44,1.8007832,0.45,2.6895475,0.06436511338061217,-0.13260174082101095,0.03788704,0.9565148,1.0,0.017210756362878762,Keloid
Pericyte_SMC,Pericyte_SMC,TIMP1,CD63,1.7857666,0.0,3.1646316,0.34430949455223103,0.676772265641302,0.055947606,0.9597749,0.3834208842779112,0.017470450124338687,Keloid
Pericyte_SMC,Keratinocyte,COL1A2,SDC1,1.8717412,0.0,2.0430753,0.6165595748481713,0.44001649310483393,0.1469283,0.95042473,0.14697152752327083,0.017732025932100708,Keloid
Pericyte_SMC,Endothelial,LGALS1,ITGB1,1.7840705,0.0,2.5677028,0.24003061075181872,0.20854637398461473,0.041391604,0.95554036,0.8371924461828074,0.017732025932100708,Keloid
Endothelial,Endothelial,CALM1,AQP1,1.7760589,0.0,3.1161313,0.7718342830437752,1.6220259114539484,0.13147527,0.9594757,0.07762764502292402,0.01826082101038801,Keloid
Fibroblast,Myeloid,LGALS1,ITGB1,2.018106,0.0,2.0351803,0.33708883962680486,0.5232449139610794,0.032807294,0.9503334,0.679226093343402,0.01826082101038801,Keloid
Keratinocyte,Pericyte_SMC,MXRA5,AXL,0.1863895,0.0,0.03407383,0.07706679978976497,0.029723690549728843,0.044497296,0.71229905,0.9553886228391477,0.018261702517048204,Keloid
Myeloid,Pericyte_SMC,LGALS1,ITGB1,1.7751412,0.0,3.129399,0.2973346412309127,0.4430279430611519,0.0504462,0.9595582,0.5141967784325624,0.018528034572594755,Keloid
Fibroblast,Pericyte_SMC,CD99,CD81,1.7739706,0.0,3.087616,0.644230871293973,1.2897369730163846,0.09219165,0.9592966,0.07762764502292402,0.01879712457768974,Keloid
T_cell,T_cell,VIM,CD44,1.7709907,0.87,2.5379279,0.03697969863245497,0.07686705375052572,0.035751205,0.9552919,1.0,0.019068089624823377,Keloid
Endothelial,T_cell,HMGB1,CXCR4,1.7690403,0.0,3.1129138,0.7578080778305986,1.6664152158908625,0.12488335,0.9594556,0.07762764502292402,0.019340931322853746,Keloid
Fibroblast,Endothelial,COL6A1,ITGA6,1.9499302,0.0,2.003453,1.0311501955396982,2.032519353934398,0.30195132,0.9499613,0.004064230921528266,0.01961564227209034,Keloid
Fibroblast,Myeloid,COL6A2,CD44,1.7678862,0.0,2.2015038,0.6569170913448189,1.3969595403179196,0.09223151,0.95215493,0.07762764502292402,0.01961564227209034,Keloid
Pericyte_SMC,T_cell,HMGB1,CXCR4,1.7632287,0.0,3.0908542,0.7533818069115459,1.7469557458547897,0.12399837,0.959317,0.07762764502292402,0.019892224060801336,Keloid
Fibroblast,Keratinocyte,SFRP1,FZD6,0.1936953,0.0,0.034240693,0.2794206427400528,0.4404892809816054,0.14606208,0.7127994,0.1460635980222615,0.021298094094104943,Keloid
Keratinocyte,T_cell,HMGB1,CXCR4,1.7480814,0.0,3.0333598,0.7418462244534251,1.4858510764307675,0.12169182,0.9589491,0.07762764502292402,0.021590927148324616,Keloid
Fibroblast,T_cell,CXCL14,CXCR4,1.7453134,0.0,3.0228536,1.039915925267462,2.477652468803921,0.2599823,0.9588807,0.0035138927335318427,0.022172066919135223,Keloid
Myeloid,Fibroblast,LGALS1,ITGB1,1.7317913,0.0,2.9627144,0.26317208777800194,0.23076582331928952,0.047759227,0.95848274,0.603267696141286,0.023057708326871755,Keloid
Myeloid,T_cell,LGALS1,PTPRC,1.7259346,0.0,2.9401953,0.6822224312396638,1.2101572078806826,0.119514816,0.95833063,0.07762764502292402,0.023657406269769567,Keloid
Fibroblast,Pericyte_SMC,COL6A2,CD44,1.7242892,0.0,1.9635435,0.6168424000922025,1.2551127851529966,0.08226222,0.9494809,0.10648493618057613,0.023960032782943785,Keloid
Fibroblast,Keratinocyte,SERPINE1,ITGB5,0.1895406,0.1,0.03428035,0.017557471374619365,-0.12683921773311418,0.032638848,0.7129178,1.0,0.024332425690848713,Keloid
Endothelial,Endothelial,ICAM1,CAV1,1.7206848,0.0,2.632839,0.9371444344696872,1.932896781947241,0.22716302,0.9560694,0.01806817281787416,0.02487900907716327,Keloid
Fibroblast,T_cell,LUM,ITGB1,1.7117156,0.0,1.9385439,0.5885935580985133,1.3313478929889302,0.071197666,0.94917274,0.1896351826762757,0.02550089160916246,Keloid
Fibroblast,Keratinocyte,FN1,CD44,1.7081945,0.0,2.4938226,0.7196897731343364,1.4043540126201588,0.12057687,0.95491606,0.07762764502292402,0.0258145961101991,Keloid
Fibroblast,Pericyte_SMC,COL1A1,DDR2,2.9846926,0.0,1.8410783,0.8634814885015811,2.1147243983267563,0.16266397,0.9479138,0.03171290303201324,0.0258145961101991,Keloid
Fibroblast,T_cell,HMGB1,CXCR4,1.7030618,0.0,2.8624797,0.7075622066910373,1.5257018306802312,0.11483648,0.9577925,0.07762764502292402,0.026130142032791338,Keloid
Fibroblast,Keratinocyte,COL6A3,CD44,1.7018853,0.0,2.4804854,0.6978822286109541,1.2175435265905352,0.11509963,0.9548005,0.07762764502292402,0.02644752797608957,Keloid
Fibroblast,Pericyte_SMC,COL6A1,ITGA1_ITGB1,1.9244695,0.0,1.835865,1.0180737034931298,2.099122808058188,0.32015106,0.9478438,0.0028261124741503947,0.02644752797608957,Keloid
Endothelial,Fibroblast,TIMP1,CD63,1.6960294,0.0,1.870738,0.27815687661084965,0.06427822015546347,0.03307283,0.948307,1.0,0.027087817861046887,Keloid
Fibroblast,Keratinocyte,TXLNA,STX4,0.1859346,0.0,0.034540564,0.12008961691653781,0.116401912965228,0.062382232,0.71369106,0.7049116774671823,0.027364695920746716,Keloid
Pericyte_SMC,Endothelial,CALM1,AQP1,1.689414,0.0,2.7744656,0.7069682752459205,1.5492508997633188,0.11705977,0.9571567,0.07762764502292402,0.027410715481539526,Keloid
Fibroblast,Endothelial,CALM1,AQP1,1.6848311,0.0,2.7563937,0.7035371535720156,1.4203301190299356,0.11629729,0.9570225,0.07762764502292402,0.027735447519324323,Keloid
Fibroblast,T_cell,FN1,CD44,1.6784021,0.0,2.3532364,0.6923043583861792,1.6138228071916956,0.11377951,0.9536504,0.07762764502292402,0.028390412863617515,Keloid
Fibroblast,Keratinocyte,COL6A2,SDC1,1.6961943,0.0,1.8101962,1.0474112074937918,1.8370739086522572,0.31115973,0.9474947,0.003464920786697975,0.028390412863617515,Keloid
Pericyte_SMC,Pericyte_SMC,COL1A1,ITGA1_ITGB1,1.8988843,0.0,1.8073207,0.509441618546259,0.5261982732054672,0.14358394,0.9474551,0.09257302339840973,0.028720639768293595,Keloid
T_cell,Myeloid,VIM,CD44,1.6756428,1.0,2.0526822,-0.050665005385044606,-0.10733412770346806,0.028915664,0.9505351,1.0,0.028720639768293595,Keloid
Fibroblast,T_cell,COL6A3,CD44,1.6720929,0.0,2.3406513,0.6704968138627969,1.427012321162072,0.10861103,0.95353174,0.07762764502292402,0.02905269548684799,Keloid
Pericyte_SMC,Fibroblast,SPARC,FGFR1,1.8919892,0.0,1.7827033,0.5695066113184666,0.7404068929037717,0.12280925,0.9471127,0.07762764502292402,0.02905269548684799,Keloid
Myeloid,Endothelial,CXCL8,ACKR1,1.6714203,0.0,2.7935941,1.356321360669059,3.8204564349457693,0.7226634,0.9572974,1.36334302867447e-06,0.029386578618431084,Keloid
Endothelial,Fibroblast,VIM,CD44,2.2040896,0.0,1.7427648,0.2117574280727652,0.09892907934521022,0.024549928,0.9465423,1.0,0.030059825237939295,Keloid
Keratinocyte,Fibroblast,MXRA5,AXL,0.19343212,0.0,0.036335338,0.09247275307734662,0.021499708956968455,0.04745062,0.7188384,0.8869175804039724,0.030394905484229538,Keloid
Fibroblast,Keratinocyte,LGALS1,ITGB1,1.9725261,0.0,1.7210857,0.3011687313780006,0.35102269547106024,0.02774406,0.94622475,1.0,0.030740361018768224,Keloid
Myeloid,T_cell,LGALS1,CD69,1.6543888,0.0,2.6650953,0.7963364652359982,1.5587145104808053,0.1657525,0.95632446,0.07028800613572829,0.031083364003470282,Keloid
Pericyte_SMC,Pericyte_SMC,COL1A2,ITGA1_ITGB1,1.8190055,0.0,1.7182041,0.5461751119232807,0.6129061090468843,0.15419056,0.9461821,0.07762764502292402,0.03142818223536237,Keloid
Pericyte_SMC,Myeloid,LGALS1,PTPRC,1.6481856,0.0,1.8696833,0.44082042007937594,0.6439047647392747,0.076000005,0.94829315,0.1456112140086629,0.03247353696994397,Keloid
Fibroblast,Myeloid,FN1,PLAUR,1.6481011,0.0,2.2102506,0.9505654277149446,2.264263331364718,0.25765398,0.9522451,0.010105081490403211,0.032825621105448594,Keloid
Endothelial,T_cell,HLA-B,CD3D,1.6448922,0.0,2.449828,0.8551089995499719,1.6444990564075908,0.1864627,0.9545314,0.043504101167679755,0.033179513384010026,Keloid
Keratinocyte,Keratinocyte,VCL,ITGB5,0.19916102,0.96,0.037146825,-0.030059459758855663,-0.30699273237241875,0.02459354,0.72106504,1.0,0.03342305300184483,Keloid
Pericyte_SMC,Pericyte_SMC,COL3A1,ITGA1_ITGB1,1.7602501,0.0,1.6526537,0.5512892585034217,0.6591475813466429,0.15549612,0.9451831,0.07762764502292402,0.03389273228884345,Keloid
Pericyte_SMC,T_cell,LGALS1,ITGB1,1.6422162,0.0,1.8390193,0.12823921486151507,0.09078018781576946,0.02964516,0.9478862,1.0,0.0346131784975469,Keloid
T_cell,Pericyte_SMC,VIM,CD44,1.632046,1.0,1.830808,-0.09073969663766099,-0.24918088286839102,0.025790174,0.9477756,1.0,0.0353408447037437,Keloid
Fibroblast,Fibroblast,VIM,CD44,2.0726354,0.0,1.6273261,0.1321407417515068,-0.09715378834111488,0.02292377,0.9447816,1.0,0.03570738180377808,Keloid
Endothelial,Endothelial,GNAI2,CAV1,1.6199262,0.0,2.1706946,0.6653467250555032,1.2979467557266529,0.11058506,0.95183283,0.07762764502292402,0.03607571970063697,Keloid
Myeloid,T_cell,HMGB1,CXCR4,1.6132759,0.0,2.5216804,0.6391855137647808,1.514922737468003,0.101164356,0.9551546,0.07762764502292402,0.03644586515134736,Keloid
Myeloid,Keratinocyte,TGFB1,LPP,0.19496979,1.0,0.037166648,-0.0630371223742607,-0.33452553363697723,0.017261835,0.7211186,1.0,0.03644914541367194,Keloid
Myeloid,Keratinocyte,COL1A1,CD44,1.6053306,0.98,2.2763765,0.06453970302965795,-0.264415204826959,0.035322785,0.95291096,1.0,0.03681780047882304,Keloid
Fibroblast,Pericyte_SMC,COL3A1,DDR2,2.6440341,0.0,1.618798,0.8489985714342392,2.013114819687943,0.1693865,0.9446444,0.03879364411134861,0.03719153240054361,Keloid
Pericyte_SMC,Fibroblast,VIM,CD44,2.0486479,0.0,1.606261,0.11761354818476429,-0.11347543912226965,0.02262703,0.9444408,1.0,0.037944380423320934,Keloid
Fibroblast,Pericyte_SMC,FBLN1,ITGB1,1.5947204,0.0,2.5420427,0.8606257935008121,1.803009386612593,0.17751749,0.9553265,0.045203935573931424,0.03832349372267847,Keloid
Endothelial,Pericyte_SMC,ICAM1,CAV1,1.5918978,0.0,2.337133,0.8432454405547154,1.7182817821382195,0.20164931,0.9534984,0.03302563042119597,0.03870439801288245,Keloid
Fibroblast,Myeloid,LUM,ITGB1,1.649045,0.0,1.5991933,0.539204915475769,1.0889995017051284,0.058734205,0.944325,0.33880936563533626,0.03870439801288245,Keloid
Fibroblast,Myeloid,COL1A1,CD93,2.9624877,0.0,1.5904691,0.7282981628179268,1.9066353385323338,0.09073458,0.94418097,0.07762764502292402,0.03908709189308325,Keloid
Pericyte_SMC,Myeloid,TIMP1,CD63,1.5891883,0.0,2.5238714,0.20753841573355822,0.44233125826448183,0.044619586,0.9551732,0.7063875454311963,0.03947157396243127,Keloid
Keratinocyte,Keratinocyte,GNAI2,F2R,0.19880359,1.0,0.037184786,-0.1299557617038705,-0.6264597182599144,0.015286674,0.72116774,1.0,0.03947317302638446,Keloid
Myeloid,Endothelial,CALM1,AQP1,1.5871493,0.0,2.3712058,0.6304084561830186,1.3729763746509573,0.10004551,0.95381826,0.07762764502292402,0.0398578513324951,Keloid
Fibroblast,Myeloid,FN1,CD44,1.5830542,0.0,1.9033034,0.6046596543686796,1.4296216257377017,0.092025146,0.9487283,0.07762764502292402,0.041027364744347365,Keloid
Keratinocyte,Pericyte_SMC,TLN1,ITGB5,0.1951679,1.0,0.0373977,-0.05223286681679413,-0.26345669224063534,0.01969905,0.72174144,1.0,0.042495146931339704,Keloid
Fibroblast,Myeloid,COL6A3,CD44,1.576745,0.0,1.8931245,0.5828521098452973,1.242811139708078,0.08784487,0.9485978,0.08691661271138278,0.042611646011009335,Keloid
Myeloid,T_cell,COL1A1,CD44,1.5755382,1.0,2.1480486,0.03715428828150075,-0.05494641025542235,0.03333151,0.9515919,1.0,0.043012167608945634,Keloid
Keratinocyte,Endothelial,LGALS3,ENG,1.5729588,0.0,2.0606627,0.7834886345248231,1.4453073472509093,0.17681858,0.95062625,0.05219293887422837,0.04381851437284087,Keloid
Keratinocyte,Pericyte_SMC,LGALS3,MCAM,1.5693007,0.0,2.0444493,0.7260118930827646,1.4866777231229111,0.1600227,0.9504406,0.07762764502292402,0.044224345523548744,Keloid
Fibroblast,Keratinocyte,TIMP1,CD63,1.568421,0.0,1.8138683,0.19603826644310535,0.041235821318669874,0.03206742,0.94754505,1.0,0.0446319466522973,Keloid
Fibroblast,Pericyte_SMC,COL6A2,ITGA1_ITGB1,1.6434586,0.0,1.5223553,0.9770267445689012,2.0099635245943075,0.3265395,0.9430163,0.002631807340640788,0.04504131635823694,Keloid
Fibroblast,Endothelial,MMP2,PECAM1,1.5617831,0.0,2.437595,1.2822557004020025,2.597579761072809,0.4749562,0.9544226,0.00020975415351331842,0.04504131635823694,Keloid
Pericyte_SMC,Myeloid,LGALS1,ITGB1,1.5795457,0.0,1.5170908,0.0788505722387707,-0.15156820346803246,0.024455644,0.9429231,1.0,0.04545245324051804,Keloid
Endothelial,Endothelial,LAMA5,ITGA2_ITGB1,0.19460699,0.0,0.037789125,0.2906490771087618,0.5344023358400415,0.17502683,0.7227858,0.10295633148797766,0.0455150636720317,Keloid
Fibroblast,Fibroblast,FBLN1,ITGB1,1.5513704,0.0,2.4066432,0.8264632400479013,1.5907472668707305,0.16806217,0.9541439,0.06639563308359231,0.04628002293070619,Keloid
T_cell,T_cell,HMGB1,CXCR4,1.5507803,0.0,2.2844667,0.591592069301022,1.5295009463134774,0.09164785,0.9529905,0.07762764502292402,0.04711465373008182,Keloid
Endothelial,Endothelial,SPARC,ENG,1.5491347,0.0,2.016355,0.4881849992502094,0.32716120607044163,0.1123365,0.95011365,0.2734891569080354,0.04753460552001111,Keloid
Pericyte_SMC,Keratinocyte,COL6A1,CD44,1.5403037,0.0,2.1389146,0.4228336250056801,0.48040329570896323,0.07285308,0.9514936,0.17209974554089938,0.048379784012659105,Keloid
Fibroblast,Myeloid,COL1A2,CD93,2.7300298,0.0,1.4594367,0.7141862704194776,1.838912259335614,0.094047055,0.9418716,0.07762764502292402,0.048379784012659105,Keloid
Endothelial,Endothelial,LAMA5,ITGA6_ITGB4,0.19561882,0.0,0.038164534,0.3453383892201829,0.5863873198228735,0.23833925,0.72377497,0.07762764502292402,0.04853292394889105,Keloid
Fibroblast,Pericyte_SMC,FN1,CD44,1.5394573,0.0,1.6975756,0.5645849631160632,1.2877748705727787,0.08207816,0.94587374,0.10792147489585283,0.04880500791367859,Keloid
Fibroblast,Pericyte_SMC,COL6A3,CD44,1.533148,0.0,1.688497,0.5427774185926809,1.1009643845431552,0.07834973,0.9457363,0.13001319689945867,0.05052344471853765,Keloid
Fibroblast,Fibroblast,COL6A1,CD44,1.865099,0.0,1.4450744,0.5290148233713861,0.910909918090403,0.049220342,0.94160026,0.5536982791243211,0.05095742749282049,Keloid
Endothelial,Keratinocyte,VCL,ITGB5,0.20322135,0.96,0.03835663,-0.024574551374812376,-0.1761183437009336,0.025394507,0.7242766,1.0,0.05154872846234829,Keloid
Fibroblast,Fibroblast,COL1A1,DDR2,2.9447165,0.0,1.3898984,0.7820689095298297,1.8723030379405765,0.12280107,0.94052064,0.07283164807833876,0.05154872846234829,Keloid
Endothelial,Keratinocyte,SELE,CD44,1.5236902,0.0,2.103795,0.90752898897188,2.1873490115793635,0.22069542,0.9511102,0.02067916516760871,0.05183063433369262,Keloid
Fibroblast,Endothelial,CD99,CD81,1.5177051,0.0,2.0535328,0.43753167747405536,0.7878554295135864,0.061315455,0.9505449,0.30131524941495275,0.052269855598582646,Keloid
Fibroblast,Keratinocyte,FN1,SDC1,1.5113623,0.0,1.5649996,0.9951537705176525,1.8697359940720393,0.31046352,0.9437541,0.003579798334156085,0.053153526813022545,Keloid
Pericyte_SMC,T_cell,COL6A1,CD44,1.5105113,0.0,2.018336,0.39544821025752286,0.6898720902804999,0.06874608,0.95013696,0.2114505955965206,0.05404417009729435,Keloid
Pericyte_SMC,Fibroblast,COL1A1,CD44,1.8395137,0.0,1.4226062,0.020382738424515393,-0.6620146167623175,0.022074739,0.9411679,1.0,0.05404417009729435,Keloid
Fibroblast,Keratinocyte,COL1A1,ITGA2_ITGB1,2.9374561,0.0,1.3079556,0.8335625044425128,1.9608415688003364,0.16418706,0.93879807,0.04258472249855932,0.05456247791283403,Keloid
Fibroblast,Keratinocyte,VEGFA,GPC1,0.19618973,0.0,0.038485456,0.16074170585062428,0.09008492954431208,0.072511464,0.7246113,0.7152914802889252,0.05456247791283403,Keloid
Fibroblast,Keratinocyte,COL6A3,SDC1,1.5050532,0.0,1.5566299,0.9733462259942702,1.6829255080424157,0.2963606,0.94361156,0.0047276600512946906,0.054941754662389194,Keloid
Pericyte_SMC,Myeloid,APP,CD74,1.9984093,0.0,1.4067237,0.7528052482896986,1.8688561703757065,0.08489962,0.94085634,0.09782876647000693,0.05539315008042348,Keloid
Fibroblast,Keratinocyte,COL14A1,CD44,1.501677,0.0,2.057261,0.7328294333580296,1.2512049544800066,0.13298637,0.9505875,0.07762764502292402,0.05539315008042348,Keloid
Myeloid,Endothelial,GNAI2,CAV1,1.500993,0.0,1.6251899,0.5430879649230355,1.0796884502951554,0.08279458,0.9447473,0.10365493004544066,0.0558462790543162,Keloid
Myeloid,T_cell,HLA-B,CD3D,1.494548,0.0,2.1073184,0.7476454223006835,1.4863682406624803,0.16039343,0.95114905,0.07762764502292402,0.05675773206627846,Keloid
Endothelial,T_cell,SELE,CD44,1.4938978,0.0,1.9851962,0.8801435742237228,2.3968178061509002,0.20825401,0.9497433,0.02684706801194628,0.057216053302648784,Keloid
Fibroblast,Fibroblast,COL1A1,SDC1,2.9313262,0.0,1.2387706,0.7013094063402161,1.7956021795841401,0.07886777,0.93721807,0.12795035486239142,0.05757417300077884,Keloid
Keratinocyte,Keratinocyte,LTBP3,ITGB5,0.20385447,0.0,0.038545273,0.10915562579540669,0.014570258910265477,0.050508242,0.72476625,0.9027904320146198,0.05757417300077884,Keloid
Endothelial,Pericyte_SMC,GNAI2,CAV1,1.4911392,0.0,1.9268938,0.5714477311405314,1.0833317559176314,0.09816475,0.9490271,0.07762764502292402,0.05860138933294092,Keloid
Fibroblast,Endothelial,FN1,ITGA6,1.4840873,0.0,1.436293,0.9378457996393305,1.9760221558902997,0.30728748,0.9414324,0.003756749656010841,0.05906661401193773,Keloid
Myeloid,Myeloid,COL1A1,CD44,1.4801903,1.0,1.7373469,-0.05049041573599883,-0.23914759170941613,0.026958607,0.94646347,1.0,0.060002229016174004,Keloid
Myeloid,Pericyte_SMC,TIMP1,CD63,1.4770416,0.0,1.9656976,0.12705958519618837,0.11731400275593806,0.03475162,0.94950724,1.0,0.060472616539714225,Keloid
Keratinocyte,Myeloid,RPS19,C5AR1,1.9205384,0.0,1.3627516,0.5947311630740084,1.0559172637994276,0.18318525,0.9399665,0.07762764502292402,0.060472616539714225,Keloid
Fibroblast,Myeloid,TXLNA,STX4,0.19767463,0.0,0.038775355,0.1416157211482916,0.3249469042213487,0.07003051,0.72535944,0.5812683065874887,0.0605838144266133,Keloid
Fibroblast,Endothelial,COL1A1,ITGA2_ITGB1,2.923419,0.0,1.1495295,0.7993005739966514,1.9380017899056268,0.1442999,0.9349821,0.062435410282328845,0.0605838144266133,Keloid
Pericyte_SMC,Fibroblast,COL1A2,CD44,1.759635,0.0,1.3524594,0.05711623180153706,-0.5753067809209005,0.023705408,0.9397523,1.0,0.06094472220973635,Keloid
Fibroblast,Keratinocyte,LUM,ITGB1,1.6034652,0.0,1.3523856,0.5032848072269647,0.9167772832151091,0.049669605,0.93975073,0.5390799894141668,0.06141854462539081,Keloid
Fibroblast,T_cell,COL14A1,CD44,1.4718846,0.0,1.9412855,0.7054440186098725,1.4606737490515433,0.12548943,0.94920677,0.07762764502292402,0.06141854462539081,Keloid
T_cell,Myeloid,RPS19,C5AR1,1.9065962,0.0,1.351723,0.5836680198169538,1.1713153093080613,0.18170278,0.93973684,0.05385119255970173,0.0618940928601911,Keloid
Fibroblast,T_cell,TIMP1,CD63,1.4702547,0.0,1.3481263,0.1277381442206199,0.10470364507757535,0.02383356,0.9396613,1.0,0.06237134460222993,Keloid
Fibroblast,Pericyte_SMC,VCAN,ITGB1,1.4649322,0.0,2.1195202,0.7393195629796392,1.5593457347983841,0.15044004,0.951283,0.07762764502292402,0.06285030888732142,Keloid
Fibroblast,Pericyte_SMC,TIMP2,ITGB1,1.4623902,0.0,2.111245,0.623381542141662,1.233813500243241,0.11155905,0.95119226,0.07762764502292402,0.063330984314616,Keloid
Keratinocyte,Endothelial,COL12A1,ITGA2_ITGB1,0.1977935,1.0,0.039087333,0.030484147745849496,-0.2131479007931964,0.032845657,0.7261569,1.0,0.06359139875925175,Keloid
Myeloid,Endothelial,LGALS1,ITGB1,1.4611318,0.0,1.9220059,0.04987363138337028,-0.17925257763682656,0.03098291,0.94896567,1.0,0.06381336948326402,Keloid
Pericyte_SMC,Keratinocyte,COL4A1,CD44,1.4605489,0.0,1.9703193,0.7754106714733734,1.6496119830443896,0.15910855,0.94956344,0.07762764502292402,0.06429746299241589,Keloid
Pericyte_SMC,T_cell,MYL9,CD69,1.4555479,0.0,2.1138153,1.2784332749851286,3.0619596565952545,0.52048206,0.9512205,9.894577994279786e-05,0.06527076942883273,Keloid
Myeloid,Keratinocyte,COL1A2,CD44,1.44753,0.98,1.9427984,0.05708075596602473,-0.23528021044795633,0.03405265,0.94922554,1.0,0.06625090322934223,Keloid
Fibroblast,Keratinocyte,COL1A1,DDR1,2.917593,0.0,1.0837733,0.9450544121990079,1.9685351400132434,0.28942922,0.9331686,0.005458203260881589,0.06659693496497693,Keloid
Endothelial,Pericyte_SMC,ADAM10,AXL,0.19844812,0.0,0.03919199,0.1919694727731059,0.3786832959780413,0.093956515,0.72642267,0.3650787482826612,0.06659693496497693,Keloid
Pericyte_SMC,Endothelial,TIMP1,CD63,1.4415131,0.0,2.0425143,0.10479199124978668,0.09424100290686455,0.036109664,0.9504183,1.0,0.0672378316373543,Keloid
Myeloid,Endothelial,COL1A1,CD93,1.4366035,0.48,1.549601,0.3037821284172484,0.32964002670870096,0.0884031,0.94349104,1.0,0.06773384434357381,Keloid
Myeloid,Pericyte_SMC,COL1A1,CD44,1.4365933,1.0,1.5495573,-0.0905651069886152,-0.3809943468743391,0.024044655,0.94349027,1.0,0.06823155418346948,Keloid
Pericyte_SMC,Endothelial,COL1A1,ITGA5,1.8221239,0.0,1.3099223,0.3984879643149454,0.2261975092392462,0.10926242,0.9388412,0.4457390536098345,0.06923205966089087,Keloid
Pericyte_SMC,T_cell,COL4A1,CD44,1.4307564,0.0,1.8592451,0.7480252567252162,1.8590807776159264,0.15013902,0.9481557,0.07762764502292402,0.06923205966089087,Keloid
Keratinocyte,T_cell,NECTIN2,CD96,0.20950961,0.0,0.039426014,0.33759123030316296,0.46415494639516186,0.1343092,0.7270138,0.12836094532237202,0.06960041960988254,Keloid
Fibroblast,Pericyte_SMC,COL6A3,ITGA1_ITGB1,1.4523175,0.0,1.3091089,0.9029617630693796,1.855815123984466,0.31100887,0.93882334,0.0035220525900188,0.06973485249671736,Keloid
T_cell,Pericyte_SMC,LGALS1,ITGB1,1.4280126,0.03,1.9993294,0.0929334945896321,0.08033080676810034,0.03222938,0.9499123,1.0,0.07023934797336386,Keloid
Keratinocyte,Keratinocyte,DSG1,DSC3,1.4253074,0.0,2.0300388,1.5991568951848572,2.807613731957211,0.89476526,0.9502737,8.263700495727448e-07,0.07074552250604119,Keloid
Keratinocyte,T_cell,HLA-B,CD3D,1.42208,0.0,1.9422245,0.6958461981512414,1.1627602687716365,0.1478277,0.94921845,0.07762764502292402,0.07125338576726625,Keloid
Fibroblast,Fibroblast,VCAN,ITGB1,1.4215822,0.0,2.006626,0.7051570095267284,1.3470836150565217,0.14242698,0.9499989,0.07762764502292402,0.07176293635618938,Keloid
Fibroblast,Endothelial,GNAI2,CAV1,1.4295995,0.0,1.297733,0.46969791755193324,0.8158793815132783,0.06611243,0.9385722,0.2436234194365183,0.07227417287196101,Keloid
Fibroblast,Fibroblast,TIMP2,ITGB1,1.4190402,0.0,1.9987913,0.5892189886887511,1.0215513805013787,0.10561695,0.94990593,0.07762764502292402,0.07227417287196101,Keloid
Keratinocyte,Myeloid,THBS2,CD47,0.19937244,1.0,0.039598227,-0.10154068320015,-0.3368529559408853,0.014949032,0.72744614,1.0,0.07260185751745932,Keloid
Myeloid,T_cell,COL1A2,CD44,1.4177376,1.0,1.8332756,0.02969534121786753,-0.025811415876419663,0.032132976,0.9478089,1.0,0.07278709391373152,Keloid
Pericyte_SMC,Myeloid,COL6A1,CD44,1.4151634,0.0,1.6324352,0.3078035062400233,0.5056709088265061,0.055602,0.9448633,0.3918965555296935,0.07330169808065129,Keloid
Pericyte_SMC,Keratinocyte,APOE,LDLR,1.6242046,0.0,1.2929776,0.7003776099687444,1.2571137207599872,0.17194527,0.93846637,0.05761573283309885,0.0738179839718707,Keloid
Fibroblast,Keratinocyte,CD99,CD81,1.4127915,0.0,1.6301852,0.35291039434209126,0.4144828122864357,0.048674922,0.9448274,0.5749139709789102,0.0738179839718707,Keloid
Myeloid,Keratinocyte,COL1A1,SDC1,1.4084984,0.69,1.4285411,0.3400037004129741,0.20096677662492157,0.090949744,0.94128305,1.0,0.07433595018654016,Keloid
Pericyte_SMC,Keratinocyte,LGALS1,ITGB1,1.5339658,0.0,1.2829543,0.042930463989966416,-0.32379042195805163,0.020681342,0.93824124,1.0,0.07485560676754935,Keloid
